hydrophobicity_score	Recognition_score	self_sequence_similarity	EL_dissimilarity	EL_mt_rank	EL_wt_rank	EL_ht_rank	Pep_len	response
0.0165004	8.08874040857e-11	0.905660377358	0.568161268638	1.8829	2.2406	2.2406	10	0
0.185201	1.36189096471e-06	0.904761904762	0.501983381718	0.5153	0.9231	0.9231	10	0
0.199495	1.23433423644e-12	0.854166666667	0.500000659077	0.3226	0.3238	0.3238	9	0
0.430741	3.47662537363e-09	0.897959183673	0.500188274838	0.4895	0.5979	0.5979	9	0
0.0259651	3.55607835503e-09	0.924528301887	0.500284085357	0.5283	0.6561	0.6561	10	0
0.420673	0.000235768201597	0.895833333333	0.498621600624	0.8906	0.6434	0.6434	10	0
0.32643	0.99999954732	0.781818181818	0.0146692305353	2.7188	1.553	1.553	9	0
0.725044	3.52919152739e-09	0.907407407407	0.500507625058	0.4264	0.6858	0.6858	10	0
0.158724	0.0077363387764	0.846153846154	0.500038724649	0.5228	0.5465	0.5465	10	0
0.298627	5.41977393018e-11	0.877551020408	0.500378056126	0.7837	0.8416	0.8416	9	0
0.556412	5.39958818906e-11	0.844444444444	0.499993884716	0.0561	0.0106	0.0106	9	0
0.075259	5.8952528364e-05	0.895833333333	0.499904387013	0.5172	0.4409	0.4409	10	0
0.414994	2.27403742371e-06	0.945454545455	0.500139165699	0.6024	0.6554	0.6554	9	0
0.23416	5.89594526865e-05	0.878048780488	0.499988269621	0.1056	0.0329	0.0329	9	0
0.414987	2.05399855984e-12	0.837209302326	0.999808666189	0.2451	3.9037	3.9037	9	0
0.0533663	0.00762021695558	0.944444444444	0.583256813521	0.3793	1.6784	1.6784	10	0
0.28474	5.35891773561e-11	0.837209302326	0.999068030181	0.0197	3.2677	3.2677	9	0
0.119124	7.00560551733e-09	0.901960784314	0.90233102593	0.0878	2.2833	2.2833	10	0
0.0186564	5.89594528961e-05	0.888888888889	0.499985170695	0.1826	0.1218	0.1218	10	0
0.0423243	4.13061367005e-13	0.875	0.999929688157	0.0875	19.8654	0.2063	9	0
0.415246	0.00762289529428	0.862745098039	0.500617866271	0.3535	0.7001	0.7001	10	0
0.0426468	0.999999996524	0.846153846154	0.499978280427	0.1612	0.0497	0.0497	10	0
0.146968	6.17905505031e-13	0.9375	0.503627807906	0.201	1.0197	1.0197	10	0
0.277313	0.999999996524	0.833333333333	0.876696591043	1.5799	2.6819	2.6819	9	0
0.270076	2.08103091423e-13	0.909090909091	0.499961764109	0.3789	0.3205	0.3205	10	0
0.0517006	0.992380228906	0.894736842105	0.251484277179	2.1571	2.0863	2.0863	10	0
0.0299694	0.800004716508	0.905660377358	0.000139692635145	3.6366	0.4145	0.4145	10	0
0.272185	3.17157704471e-15	0.906976744186	2.13081693804e-07	5.0723	3.7245	3.7245	10	0
0.114868	2.09749094022e-13	0.744680851064	0.499557593039	0.7082	0.5415	0.5415	10	0
0.610778	4.52733756592e-07	0.918367346939	0.999883266447	0.1889	6.766	6.766	9	1
0.881889	0.800000018672	0.92	0.61810201528	1.9037	6.6035	4.3323	9	0
0.906208	9.08888694006e-07	0.894736842105	0.999858136024	0.2279	12.6834	12.6834	10	1
0.791036	1.37199583197e-06	0.777777777778	0.500136547801	0.1934	0.4315	0.4315	10	0
0.554142	0.999941047525	0.760869565217	0.500000923433	0.0128	0.0203	0.0203	9	1
0.679562	9.05387019845e-07	0.857142857143	0.92216721674	0.7335	2.3432	7.6362	9	0
0.648822	9.15869228464e-07	0.869565217391	0.736762459144	1.1678	1.9972	4.0837	10	0
0.595208	0.500000001771	0.907407407407	0.496342858302	1.0588	0.7202	0.7202	10	0
0.226557	5.94085765739e-05	0.86	0.508765377347	1.085	1.2907	1.2907	10	0
0.630488	0.996175657786	0.923076923077	0.999467983278	0.4748	3.8646	16.8677	10	0
0.561831	4.13095752468e-13	0.611111111111	0.995562791134	0.8821	20.0903	3.3092	10	0
0.44119	4.17802546847e-13	0.80487804878	0.847196820296	1.6543	3.0683	3.0683	9	0
0.111778	5.89594791652e-05	0.901960784314	0.499989853657	0.1259	0.0715	0.0715	10	1
0.435487	0.00779482504077	0.875	0.999844778159	0.2459	18.6906	18.6906	10	1
0.649447	4.63107776652e-07	0.909090909091	0.502902337204	0.133	0.9744	33.8519	9	0
0.5448	0.00011835067957	0.77358490566	0.00461872965375	3.0725	2.7703	2.7703	9	1
0.986618	1.35811995191e-06	0.88	0.508176059878	0.7046	1.1992	1.1992	11	0
0.499989	6.95202420824e-09	0.813953488372	0.493849725376	1.1567	0.7827	0.7827	9	0
0.50493	2.11251146394e-13	0.914893617021	0.49997261855	0.2133	0.106	0.106	9	0
0.545769	0.999999999973	0.867924528302	0.999332297555	0.5378	21.1145	21.1145	10	0
0.398321	0.000117901473777	0.883720930233	0.500007695419	0.0184	0.0723	1.7437	9	0
0.761216	0.00761977794169	0.884615384615	0.533371897429	0.7957	1.4806	1.4806	10	0
0.581344	0.999941496704	0.836734693878	0.920818285186	0.5438	2.336	2.336	9	0
0.624207	0.666666667831	0.886363636364	0.500018499743	0.1311	0.2017	0.2017	9	1
0.296737	0.992380228906	0.869565217391	0.586117792014	0.6451	1.6879	0.0414	9	0
0.529955	5.39990526278e-11	0.853658536585	0.500501489829	0.4798	0.7003	2.3758	9	0
0.840806	3.50331828321e-09	0.822222222222	0.500069676948	0.4427	0.5007	0.5007	10	0
0.691423	3.47581039344e-09	0.829787234043	0.499975046452	0.2655	0.1966	0.0912	9	0
0.671821	5.33780246257e-11	0.880952380952	0.500652568277	0.0606	0.6812	0.6812	9	0
0.453409	4.92655701719e-17	0.895833333333	0.499810599846	0.5135	0.3089	0.3089	9	0
0.453365	0.00762021690241	0.851851851852	1.04970535264e-06	4.7534	9.229	9.229	10	0
0.745239	1.07381761863e-10	0.833333333333	0.661208851202	0.292	1.8517	1.8517	10	0
0.60537	0.00762066623737	0.84	0.495992618492	1.1033	0.851	0.851	9	0
0.601472	4.52679964129e-07	0.829268292683	0.500131312671	0.3301	0.4796	0.4796	9	0
0.752462	0.999999999131	0.797101449275	7.50343929356e-16	8.9652	10.4685	10.4685	10	0
0.540671	4.5270707639e-07	0.85	0.999834355339	0.2589	13.5688	13.5688	9	1
0.265394	0.00761978478737	0.884615384615	0.998457797043	0.7054	8.6347	8.6347	10	0
0.250461	0.500029589408	0.884615384615	0.00112839696226	3.3562	2.9268	2.9268	10	0
0.551846	1.34262223005e-10	0.833333333333	0.500004835347	0.1435	0.1633	0.1633	9	1
0.358369	0.999941047579	0.822222222222	0.512318851143	0.2105	1.2654	0.3003	9	1
0.714751	0.997485670542	0.846153846154	0.500075911521	0.2304	0.3747	0.3747	9	1
0.897637	4.59658870515e-07	0.924528301887	8.40591834676e-11	6.6399	42.8333	10.2054	10	0
0.236742	3.2081061419e-15	0.794871794872	0.5001167936	0.3962	0.5036	0.5036	9	0
0.157649	2.73061915529e-11	0.813953488372	0.457460007632	2.0341	3.8905	3.8905	10	0
0.110794	4.56155969951e-07	0.906976744186	0.0210619554981	2.7678	10.5356	2.4175	10	0
0.325792	3.55628483514e-09	0.888888888889	0.750626258023	1.1726	2.0202	2.0202	9	1
0.935494	5.89629820686e-05	0.911111111111	0.925048158123	1.4974	20.2361	3.9484	10	0
0.424485	1.89061431209e-14	0.9375	3.02790418845e-05	4.081	3.9848	3.9848	10	0
0.337622	2.71027487199e-11	0.9	0.924411083688	0.9777	2.363	2.363	9	0
0.541644	1.02935374502e-12	0.90243902439	0.500393839453	0.3086	0.6187	0.6187	9	0
0.745474	2.16031012849e-13	0.844444444444	0.988531664298	1.0482	3.0225	3.0225	9	0
0.556498	0.00761977457019	0.822222222222	0.451526661658	1.5785	1.1311	1.1311	9	0
0.474179	4.52680170658e-07	0.837209302326	0.499353023558	0.6832	0.1291	0.1291	9	0
0.408571	5.33780127281e-11	0.883720930233	0.499359540527	0.729	0.461	0.461	9	0
0.66559	0.500029815708	0.730769230769	0.00895537254989	2.9413	4.2703	4.2703	9	0
0.244555	5.89525279557e-05	0.880952380952	0.499986918655	0.1274	0.0547	0.0547	9	0
0.326103	3.47601059185e-09	0.847826086957	0.454866906896	2.0314	2.7256	2.7256	9	0
0.306782	0.00767783893045	0.8	0.746020588996	1.7845	5.9327	5.9327	9	0
0.274172	0.00767873388962	0.869565217391	0.499999987442	0.0027	0.0026	0.0026	9	1
0.959019	0.00761977112048	0.879310344828	1.57387736163e-24	12.9617	95.0	95.0	11	0
0.0252858	0.00011789807904	0.833333333333	0.499992613404	0.2564	0.2375	0.2375	10	0
0.490576	0.00762110854331	0.810344827586	0.996326228594	0.8794	4.7518	1.3424	9	0
0.9807	0.000296530402949	0.940298507463	1.37444881622e-30	15.7519	16.4617	16.4617	11	0
0.287295	4.94430692356e-17	0.913043478261	0.000693346117712	3.3954	1.99	1.99	9	0
0.0982481	0.999999996524	0.810344827586	2.71134976029e-17	9.6293	5.7571	5.7571	10	0
0.128687	4.52706649123e-07	0.877551020408	0.500005151741	0.1001	0.1259	0.1259	9	0
0.137972	0.500000000876	0.923076923077	0.499972744558	0.2459	0.1594	0.1594	10	0
0.288167	5.89525279604e-05	0.878048780488	0.997899547878	0.7673	10.0605	4.6952	9	0
0.78739	0.0151814812776	0.877551020408	4.82442073488e-61	29.7768	26.8457	26.8457	11	0
0.418205	0.999941051001	0.977777777778	0.500002006093	0.1134	0.1232	0.1232	9	0
NA	3.47621391331e-09	0.810810810811	4.6786281168e-08	5.3754	22.6364	3.3211	8	0
0.941024	0.99999954732	0.864406779661	6.3200238116e-32	16.3678	18.1365	18.1365	11	0
0.312994	4.56156996157e-07	0.912280701754	0.0119138219314	2.8836	3.7752	3.7752	10	0
0.58726	1.03726968781e-12	0.941176470588	6.18236714066e-67	32.4903	32.9767	32.9767	11	0
0.647981	5.36002281526e-11	0.98275862069	0.5525075809	1.2778	1.6283	1.6283	11	0
0.524961	0.00773991123329	0.920634920635	4.60665017261e-06	4.4576	4.3025	12.0219	11	0
0.107653	0.00773991123328	0.913793103448	0.0757278292419	2.498	2.7608	7.6195	10	0
0.762351	8.04744925372e-11	0.830508474576	1.22236432288e-21	11.6307	10.542	10.542	11	0
0.683515	0.99999954732	0.788461538462	0.813071564429	0.9536	2.1106	0.4865	9	0
0.826421	3.55670104011e-09	0.864406779661	2.0191143986e-43	21.6617	18.7838	18.7838	11	0
0.256598	1.81074427606e-06	0.875	0.499959775906	0.2304	0.0662	0.0662	9	0
0.837388	0.996175543739	0.901639344262	1.50838905728e-24	12.9702	7.7895	7.7895	11	0
0.247837	2.66882499079e-11	0.916666666667	0.499961139343	0.3344	0.2568	0.2568	10	0
NA	0.000117898399429	0.933333333333	0.191313172437	2.2883	8.534	8.534	8	0
0.572697	0.992380232382	0.938775510204	0.501371567189	0.1269	0.827	0.827	9	0
0.437823	0.999999996524	0.943396226415	0.933825007374	0.7462	2.3823	2.3823	10	0
0.862598	0.999999996524	0.947368421053	0.217124968256	2.2565	5.833	5.833	11	0
0.480621	0.000117911899135	0.853658536585	0.499804515509	0.6807	0.6133	0.6133	9	0
0.324872	2.43537078705e-17	0.936170212766	0.502681331371	1.3121	1.3516	1.3516	10	0
0.514413	0.00762022725015	0.865384615385	5.5977318198e-16	9.0238	5.7102	5.7102	10	0
0.406924	4.56210178557e-07	0.764705882353	0.99967698864	0.3925	10.8739	10.8739	10	0
0.304302	6.95222604057e-09	0.897435897436	0.500465852588	1.0385	1.0621	1.0621	9	0
0.851427	2.26347700627e-06	0.901639344262	6.15114278229e-31	15.9127	15.5985	15.5985	11	0
NA	8.22848625291e-13	0.921052631579	4.15515994285e-10	6.3203	5.5929	5.5929	8	0
NA	6.95181304399e-09	0.975609756098	0.499959037403	0.6314	0.6156	0.6156	8	0
NA	2.6688237823e-11	0.861111111111	0.500030778687	0.6044	0.6174	0.2547	8	0
0.366666	5.33780851282e-11	0.895833333333	0.499321587884	0.7323	0.4391	0.4391	10	0
0.931252	5.33812804045e-11	0.903846153846	0.341844307241	1.8519	1.0753	1.0753	11	0
NA	4.52680170585e-07	0.727272727273	1.20215618694e-19	10.713	9.2959	9.2959	8	0
NA	0.00761977459708	0.954545454545	0.565326662308	1.7017	1.9064	1.9064	8	0
0.955176	4.59631570739e-07	0.796610169492	0.000217581138267	3.5507	1.1525	1.1525	11	0
0.413745	2.73045698918e-11	0.926829268293	0.499436276879	0.6972	0.4105	0.4105	9	0
NA	4.52679959336e-07	0.888888888889	2.04555583948e-49	24.4222	85.0	28.5926	8	0
0.819208	4.56236855696e-07	0.921568627451	1.2990010176e-07	5.1713	11.0742	11.0742	11	0
0.952611	0.00773589307292	0.869565217391	0.504684289142	1.0359	1.1945	1.1945	10	0
NA	4.80522870852e-15	1.0	7.13491155936e-06	4.3701	4.3701	4.3701	8	0
NA	5.89524745872e-05	0.95	8.37662695677e-111	52.6923	56.875	56.875	8	0
NA	6.95222458832e-09	0.85	3.45631108489e-20	10.9623	16.4602	11.4313	8	0
NA	4.59739138209e-07	0.825	9.42735442334e-113	53.5897	54.2308	33.9394	8	0
0.46319	3.58461393988e-09	0.947368421053	0.499045235102	1.0138	0.9529	0.9529	11	0
0.547879	0.00767782866215	0.866666666667	2.63581202109e-14	8.2534	9.1424	9.1424	10	0
NA	5.89524745856e-05	0.885714285714	0.504764221742	0.7397	1.1071	1.1071	8	0
0.218608	5.89524745856e-05	0.9	0.500000209096	0.0048	0.0085	0.0066	9	0
0.909733	4.56210815331e-07	0.950819672131	7.17319332987e-10	6.2111	13.9875	13.9875	11	0
NA	5.89524745856e-05	0.888888888889	0.0394109144108	2.6387	4.3586	45.6667	8	0
0.97625	0.500029480588	0.88	1.25501614969e-37	18.9937	16.892	16.892	11	0
NA	0.00017728917396	0.9	4.21311323383e-20	10.9227	8.5236	8.5236	8	0
NA	6.95201951305e-09	0.928571428571	0.572502702242	1.5022	1.7695	4.1232	8	1
0.538773	4.59631970993e-07	0.934782608696	0.851392497082	1.5376	2.3828	2.3828	9	0
0.975527	3.50249556759e-09	0.94	0.999788368728	0.3079	5.5484	0.441	11	0
0.990477	4.52707274906e-07	0.931034482759	2.69404082483e-24	12.8542	6.6848	11.8291	11	0
0.171184	2.06553724943e-13	0.9375	0.500187713011	0.0872	0.4569	0.4569	9	0
NA	7.00500494453e-09	0.772727272727	2.03641580023e-14	8.305	1.3976	10.1775	8	0
NA	0.999941047526	0.921568627451	8.24452432745e-05	3.7426	0.8347	0.7865	8	0
0.183724	0.999941047526	0.929824561404	0.500007250678	0.0824	0.1208	0.1208	9	0
0.193671	0.999941047526	0.934426229508	4.39448756568e-10	6.3091	7.7891	7.7891	10	0
0.94492	0.999941047526	0.940298507463	4.201834081e-12	7.2391	7.1497	7.1497	11	0
0.144027	5.4207204679e-11	0.944444444444	0.49237164462	1.1815	0.6528	0.6528	10	0
0.30303	4.52707274955e-07	0.882352941176	0.500001486973	0.01	0.0221	0.0221	9	0
0.176159	1.36851983573e-06	0.892857142857	0.500166522538	0.2564	0.4786	0.4786	10	0
0.783715	0.00762244951496	0.901639344262	0.86750301426	1.307	2.2641	2.2641	11	0
0.273575	2.78331230924e-08	0.94	0.499720311195	0.6375	0.4953	0.4953	10	0
0.0993118	0.00761977109459	0.816326530612	0.998813428563	0.6529	9.449	9.449	10	0
0.099056	1.0	0.934426229508	0.727472974194	1.5974	2.1232	2.1232	10	0
0.365003	0.00761977794086	0.8	0.50000138129	0.0345	0.0445	0.0445	9	0
0.674071	0.00761977794107	0.830188679245	0.504285182417	1.1391	1.2429	1.2429	11	0
0.180594	3.47580724557e-09	0.833333333333	0.499998116575	0.02	0.0044	0.0044	9	0
0.51457	4.73255735137e-15	0.926829268293	0.500376068602	0.384	0.6307	0.6307	9	0
0.600223	2.70998318732e-11	0.829787234043	0.496187959817	1.2421	1.1605	1.1605	10	0
NA	0.833334984044	0.808510638298	0.532529835888	0.8723	0.4063	1.4791	8	0
NA	2.68931450787e-11	0.837837837838	0.000263551018151	3.6482	5.658	5.658	8	0
0.773939	2.68931816977e-11	0.866666666667	0.499871646849	0.4159	0.1704	0.1704	10	0
0.944523	7.03187919714e-09	0.857142857143	0.00241177576085	3.1433	1.9763	1.9763	11	0
0.841291	0.999941047525	0.890909090909	0.00542930526254	3.0421	7.6134	7.6134	11	0
NA	3.15921898284e-15	0.916666666667	4.83739856574e-05	3.9873	13.8563	13.8563	8	0
0.882919	5.94227470294e-05	0.941176470588	0.500001351482	0.2076	0.2118	0.2118	10	0
0.898982	0.000236255677937	0.948275862069	0.500125381902	0.8696	0.8842	0.8842	11	0
NA	2.68979506734e-11	0.904761904762	5.19010157171e-09	5.8153	4.1183	3.4311	8	0
0.299997	4.52707265526e-07	0.913043478261	0.482811496784	1.4453	1.2747	1.2747	9	0
0.698183	5.41976671972e-11	0.826086956522	0.498983045691	0.8128	0.5175	0.5175	9	0
0.818136	3.50332456485e-09	0.941176470588	0.490521864947	1.2878	1.0578	1.0578	11	0
0.340327	1.61061033744e-15	0.93023255814	0.500001096068	0.118	0.1233	0.1233	9	0
0.221536	4.13082919978e-13	0.931818181818	0.500118017791	0.2052	0.4157	0.4157	9	0
0.839644	3.47663331344e-09	0.943396226415	2.39145298289e-05	4.1282	4.795	4.795	11	0
0.644518	0.00761977114675	0.925925925926	0.927000397606	1.4917	29.4851	29.4851	11	0
0.776336	0.992380228906	0.863636363636	0.173986076889	2.1259	0.619	0.619	10	0
0.84551	3.63634945196e-09	0.949152542373	2.68914413029e-32	16.5387	18.3392	18.3392	10	0
0.593213	0.00762066613264	0.883720930233	0.992434030145	1.0247	35.2244	1.3525	9	0
0.662847	0.500014854397	0.683333333333	0.499930441435	0.2952	0.0541	0.0541	11	0
0.338853	0.50191223162	0.8	0.500047409651	0.0792	0.2548	0.2548	9	0
0.270407	3.47580572056e-09	0.854166666667	0.612348631365	1.6954	1.9934	1.9934	10	0
0.962786	3.52979684471e-09	0.865384615385	0.731451620036	1.7996	6.0153	6.0153	11	0
0.262031	1.22710746925e-17	0.928571428571	0.500199671658	0.0161	0.4582	0.4582	9	0
0.656668	0.00767784232599	0.9375	3.25579349113e-11	6.8296	6.0333	6.0333	10	0
0.805577	0.000236227643739	0.932203389831	8.69950239595e-09	5.712	6.4867	6.4867	11	0
0.279072	0.992380232329	0.945454545455	0.499687547597	0.5969	0.3584	0.3584	10	0
NA	0.000235775176808	0.921568627451	0.0717754544701	2.5117	3.2159	3.2159	8	0
0.109448	0.00029560815635	0.934426229508	1.00401760286e-06	4.7623	6.457	6.457	10	0
NA	4.59631970956e-07	0.918918918919	0.502339112487	0.8968	1.0533	1.0533	8	0
0.465704	4.12998166603e-13	0.878048780488	0.499985625382	0.1795	0.4438	0.1198	9	0
NA	0.000176840048828	0.909090909091	2.03301744581e-12	7.3843	7.3211	0.669	8	0
0.206207	0.00023668008215	0.92	0.501009169221	0.4918	0.8062	0.8062	9	0
0.953101	0.000236680109448	0.935483870968	4.18434550345e-57	27.9632	27.4827	27.4827	11	0
0.926791	5.89560039773e-05	0.890909090909	4.02862129261e-99	47.3125	34.02	34.02	11	0
0.600697	5.33811716642e-11	0.883720930233	0.499998522484	0.0205	0.0084	0.0084	9	1
0.265656	0.999941047579	0.9	0.500074162725	0.4008	0.4739	0.4739	10	1
NA	0.0151247411136	0.878048780488	0.0954386155943	2.4463	2.6863	2.6863	8	0
0.985342	5.35860546575e-11	0.903846153846	1.6400438443e-32	16.6376	26.1703	26.1703	11	0
0.956562	0.0152391033041	0.907407407407	9.95372229188e-17	9.3692	11.4097	6.084	11	0
0.268739	0.00773588633416	0.9	4.49725718646e-29	15.0543	9.5435	0.5882	10	0
0.743479	1.04547276478e-08	0.884615384615	0.499884307067	0.4993	0.3904	0.3904	10	1
0.800051	4.6316115919e-07	0.892857142857	5.09129222656e-18	9.9638	8.9476	8.9476	11	0
0.689305	2.71106401215e-11	0.869565217391	0.499989269092	0.2278	0.195	0.195	9	0
NA	4.14643889624e-13	0.857142857143	0.0148123175879	2.8394	3.443	23.8258	8	0
0.141816	0.999999996524	0.88	1.51683712009e-25	13.4296	22.9152	17.1889	10	0
0.454922	3.5027019268e-09	0.906976744186	0.956064045109	1.2038	2.5799	2.5799	9	1
0.454922	3.5027019268e-09	0.906976744186	0.500879529101	0.199	0.7453	0.7453	9	1
0.334395	4.52679959433e-07	0.90243902439	0.499872052139	0.4201	0.1858	0.1858	9	0
0.452478	6.97850603767e-09	0.911111111111	0.99987801597	0.1977	6.3372	6.3372	9	0
0.547357	0.000117904953066	0.923076923077	0.660910804264	1.8557	2.659	2.659	9	0
0.0018582	1.04276218503e-08	0.875	0.998745797028	0.664	26.1233	3.1578	10	0
0.687572	5.8955976665e-05	0.911111111111	0.500014313934	0.0897	0.1574	0.3468	9	0
0.0711706	0.99238023233	0.849056603774	0.959235346537	0.132	2.4848	2.4848	10	1
0.246663	0.00762111536227	0.826086956522	0.50000005318	0.037	0.0374	0.0374	9	0
0.6155	0.99999977366	0.869565217391	0.999479135694	0.4881	32.2821	6.8391	9	0
0.911765	0.999999996551	0.84	0.00158174452237	3.2895	3.6309	3.6309	10	0
0.467319	7.05919482885e-09	0.94	0.500935158295	0.182	0.7558	0.7558	9	0
0.246932	4.59792524126e-07	0.944444444444	0.149609738546	2.3464	2.9271	2.9271	10	0
0.0129207	4.63267915068e-07	0.943396226415	9.37795280287e-16	8.9206	7.5174	7.5174	10	0
0.159009	4.59792319109e-07	0.938775510204	0.502613774453	0.8297	1.0389	1.0389	9	0
0.325506	1.05616870062e-08	0.945454545455	0.0229998299935	2.7498	5.9002	5.9002	10	0
0.325506	1.05616870062e-08	0.945454545455	6.49941659232e-26	13.5991	18.25	18.25	10	0
0.192774	2.66882500056e-11	0.9	0.500007444361	0.0311	0.0806	0.0806	9	0
0.405558	5.89559499799e-05	0.904761904762	0.500036610895	0.0649	0.2195	0.2195	9	0
0.805878	5.89559499799e-05	0.913043478261	0.979376133968	1.0791	2.7622	2.7622	10	0
0.183284	3.47601217717e-09	0.829787234043	3.06834845098e-09	5.9196	2.9582	2.9582	9	0
0.775579	5.94052348081e-05	0.84	0.526326813886	1.9729	2.7088	2.7088	10	0
0.438861	0.992380228932	0.875	0.499966387037	0.321	0.8017	0.2504	9	0
0.491738	1.04543115878e-08	0.826086956522	0.500013718151	0.2519	0.2836	0.2836	9	0
0.356819	1.04547183157e-08	0.84	0.456928491654	1.5785	1.2667	1.2667	10	0
0.713092	0.503809886416	0.577777777778	0.499997447932	0.0295	0.0091	0.0091	9	0
0.352385	0.992380232331	0.931034482759	0.500075927476	0.2391	0.379	0.379	9	0
0.643943	6.95263748926e-09	0.857142857143	0.499973316668	0.1856	0.0606	0.0606	10	0
0.294391	3.58276653095e-09	0.833333333333	0.500000522688	0.0028	0.0073	0.0073	9	0
0.55248	3.53022082035e-09	0.68	0.499963748198	0.2193	0.0668	0.0668	9	0
0.192621	3.53022083243e-09	0.722222222222	0.499938534832	0.433	0.3586	0.3586	10	0
0.143944	4.33500960504e-13	0.787234042553	0.499996904221	0.032	0.0073	0.0073	9	1
0.944364	1.0	0.870967741935	0.500001397138	0.1158	0.1226	16.1858	10	0
0.649347	0.999999547347	0.810344827586	0.49982900027	0.6467	0.5763	0.5763	10	0
0.773584	0.992494607649	0.727272727273	0.999811740321	0.2845	12.3488	12.3488	9	0
0.44675	4.52679968824e-07	0.911111111111	0.499999620323	0.0099	0.0067	0.0067	9	1
0.0859229	1.81077117386e-06	0.884615384615	0.500012460332	0.0792	0.1421	0.0241	10	0
0.789469	4.59739344848e-07	0.872340425532	0.500000500157	0.0032	0.0075	0.0042	9	0
0.73456	0.500015648216	0.822222222222	0.500002278668	0.0129	0.0309	0.0309	9	0
0.721969	4.59792312912e-07	0.882352941176	0.500370987437	0.2294	0.5942	0.3432	10	0
0.393831	9.4655756515e-15	0.826086956522	0.999412793481	0.2723	3.421	3.421	9	0
0.548132	4.19304423407e-13	0.84	0.961874476707	1.3544	13.8739	13.8739	10	0
0.160865	0.996175547188	0.912280701754	0.500000345444	0.0844	0.0864	0.0864	9	0
0.784884	9.05412889968e-07	0.883720930233	0.061070374467	2.5464	3.3228	3.3228	10	0
0.27572	1.67073527527e-15	0.868421052632	0.499608848371	0.6179	0.3103	0.3103	9	0
0.754362	5.94051549627e-05	0.888888888889	0.464889656681	1.4861	0.6138	0.6138	10	0
0.39118	0.999999774526	0.925925925926	0.965434134327	0.1506	2.5206	2.5206	10	0
0.396945	2.04956415416e-13	0.933333333333	0.500020876551	0.1821	0.2451	0.2451	10	0
0.139678	6.14806972577e-13	0.933333333333	0.500979141816	0.7845	0.909	0.909	10	0
0.691915	2.04956321907e-13	0.925	0.50208830136	0.7936	0.9968	0.9968	9	0
0.480704	3.47641883245e-09	0.933333333333	1.90458823366e-09	6.0158	6.4047	6.4047	10	0
0.730351	3.50290210187e-09	0.904761904762	0.541354889272	1.234	1.574	8.8817	10	0
0.586701	3.50290210186e-09	0.894736842105	0.500006748821	0.2511	0.2674	0.1053	9	0
0.426966	5.89524749971e-05	0.893617021277	0.500001188636	0.2133	0.2169	0.2169	9	0
0.21958	4.52680583752e-07	0.857142857143	0.567816998835	0.0397	1.6297	1.6297	10	0
0.370719	5.89525014835e-05	0.840909090909	0.658581962921	1.7548	2.173	2.173	9	0
0.0420386	1.36507235925e-06	0.854545454545	0.513287943552	0.7496	1.2946	1.2946	10	0
0.186296	0.500000113177	0.907407407407	0.226551981283	2.2443	2.9222	2.9222	10	1
0.140576	5.94051292943e-05	0.925925925926	0.999643171291	0.4113	4.4865	1.7542	10	0
0.771456	5.89559768682e-05	0.829268292683	0.999936155738	0.0682	19.6429	19.6429	9	0
0.0441625	6.95202429308e-09	0.847826086957	0.493115840229	1.1927	0.878	0.878	10	1
0.0700587	0.501941593395	0.924528301887	0.999949211485	0.0213	4.8726	4.8726	10	0
0.0794591	1.39050650739e-08	0.833333333333	0.499802674696	0.4914	0.2179	0.2179	10	0
0.538455	0.000117912008118	0.854545454545	0.225556663505	2.2256	2.3389	2.3389	10	1
0.213565	4.33706805709e-13	0.903846153846	0.530024593261	0.9503	1.4688	1.4688	10	0
0.627449	5.89525014771e-05	0.818181818182	0.468115480713	1.4643	0.4871	0.4871	9	0
0.439419	5.89525014771e-05	0.836734693878	9.91884043504e-11	6.6068	7.9328	7.9328	10	0
0.0839584	5.94051280648e-05	0.836734693878	0.237612816113	2.0247	1.1328	1.1328	10	0
0.164405	0.833333333339	0.945454545455	0.499999140403	0.0218	0.1828	0.0149	10	0
0.48567	6.95181460543e-09	0.840909090909	0.999870991081	0.2089	15.7222	15.7222	9	0
0.579123	0.500000001745	0.674418604651	0.500006483722	0.0137	0.061	0.061	9	1
0.133867	3.47601054333e-09	0.66	0.50271879422	0.3018	0.9657	0.9657	10	0
0.748654	0.500000114046	0.63829787234	0.540849197212	0.2227	1.5165	1.5165	10	0
0.676944	0.501926970002	0.666666666667	0.999275613731	0.0961	3.3285	3.3285	10	0
0.611649	0.999941047525	0.717391304348	0.508102629349	0.9856	1.2464	1.2464	9	1
0.676235	0.500000001805	0.765957446809	0.998087634261	0.7485	7.5138	7.5138	9	0
0.794536	0.00761977817803	0.653846153846	1.06676139483e-25	13.5	23.125	23.125	10	0
0.698665	4.52706647513e-07	0.880952380952	0.499999651928	0.0053	0.0023	0.0023	9	0
0.555447	4.52733335714e-07	0.895833333333	0.49984923824	0.4434	0.1861	0.1861	10	0
0.18335	5.33811360671e-11	0.934782608696	0.499999987366	0.0038	0.0037	0.0037	9	0
0.240631	0.999999999973	0.607843137255	5.03302460201e-12	7.203	30.0278	30.0278	10	0
0.240631	0.999999999973	0.607843137255	1.35544162651e-25	13.4521	11.3615	11.3615	10	0
0.383699	4.5620955908e-07	0.891304347826	0.499999153893	0.0103	0.0031	0.0031	9	0
